 ikr ibn iq imode EPCE[meV]
   1 480   1   1    0.0000000000E+00
   1 480   1   2    0.0000000000E+00
   1 480   1   3    0.0000000000E+00
   1 480   1   4    0.5725011146E+01
   1 480   1   5    0.7505921184E+01
   1 480   1   6    0.4706017747E+01
   1 480   1   7    0.3239028804E+01
   1 480   1   8    0.4176549896E+01
   1 480   1   9    0.3119442276E+01
   1 480   1  10    0.4351252172E+01
   1 480   1  11    0.4000705299E+01
   1 480   1  12    0.3235402563E+01
   1 480   1  13    0.3197253277E+01
   1 480   1  14    0.4970233647E+01
   1 480   1  15    0.5105136387E+01
   1 480   1  16    0.3084241426E+01
   1 480   1  17    0.3340222978E+01
   1 480   1  18    0.6292714952E+01
   1 480   1  19    0.7685379246E+01
   1 480   1  20    0.5589049916E+01
   1 480   1  21    0.4757751791E+01
   1 480   1  22    0.2591780225E+01
   1 480   1  23    0.3676706876E+01
   1 480   1  24    0.2220995243E+01
   1 480   1  25    0.3551880866E+01
   1 480   1  26    0.2473947882E+01
   1 480   1  27    0.3140323464E+01
   1 480   1  28    0.3869935748E+01
   1 480   1  29    0.2461163345E+01
   1 480   1  30    0.3077539848E+01
   1 480   1  31    0.6354672980E+01
   1 480   1  32    0.4500146830E+01
   1 480   1  33    0.5026032135E+01
   1 480   1  34    0.3464971289E+01
   1 480   1  35    0.2544555000E+01
   1 480   1  36    0.2002652178E+01
   1 480   1  37    0.3238957791E+01
   1 480   1  38    0.4341819194E+01
   1 480   1  39    0.4435433352E+01
   1 480   1  40    0.2392959247E+01
   1 480   1  41    0.3349401917E+01
   1 480   1  42    0.3533937558E+01
   1 480   1  43    0.2754636413E+01
   1 480   1  44    0.3854744831E+01
   1 480   1  45    0.3121375350E+01
   1 480   1  46    0.2765295026E+01
   1 480   1  47    0.3060262378E+01
   1 480   1  48    0.2607906956E+01
   1 480   1  49    0.2544213377E+01
   1 480   1  50    0.2871116418E+01
   1 480   1  51    0.3312011073E+01
   1 480   1  52    0.2289886350E+01
   1 480   1  53    0.2150274482E+01
   1 480   1  54    0.2374842798E+01
   1 480   1  55    0.1894830637E+01
   1 480   1  56    0.2337113607E+01
   1 480   1  57    0.2434622635E+01
   1 480   1  58    0.2354353288E+01
   1 480   1  59    0.2692956086E+01
   1 480   1  60    0.5119214172E+01
   1 480   1  61    0.2508225222E+01
   1 480   1  62    0.3182999955E+01
   1 480   1  63    0.2846487525E+01
   1 480   1  64    0.2358078429E+01
   1 480   1  65    0.2270754448E+01
   1 480   1  66    0.4293888823E+01
   1 480   1  67    0.2363213347E+01
   1 480   1  68    0.4252954027E+01
   1 480   1  69    0.2613418931E+01
   1 480   1  70    0.1961558297E+01
   1 480   1  71    0.1994191367E+01
   1 480   1  72    0.3265514193E+01
   1 480   1  73    0.2533495099E+01
   1 480   1  74    0.2577542088E+01
   1 480   1  75    0.4671084920E+01
   1 480   1  76    0.2216601192E+01
   1 480   1  77    0.3224032590E+01
   1 480   1  78    0.2334948674E+01
   1 480   1  79    0.1859267834E+01
   1 480   1  80    0.2400849671E+01
   1 480   1  81    0.2320989448E+01
   1 480   1  82    0.3253488165E+01
   1 480   1  83    0.2266656188E+01
   1 480   1  84    0.1776782780E+01
   1 480   1  85    0.2768114823E+01
   1 480   1  86    0.2029857860E+01
   1 480   1  87    0.2432712715E+01
