 ikr ibn iq imode EPCE[meV]
   1 480   1   1    0.0000000000E+00
   1 480   1   2    0.0000000000E+00
   1 480   1   3    0.0000000000E+00
   1 480   1   4    0.5179160857E+01
   1 480   1   5    0.5179009664E+01
   1 480   1   6    0.1556765999E+01
   1 480   1   7    0.1684802935E+01
   1 480   1   8    0.3362340622E+01
   1 480   1   9    0.3359555079E+01
   1 480   1  10    0.3270547242E+01
   1 480   1  11    0.3275166706E+01
   1 480   1  12    0.4154791184E+01
   1 480   1  13    0.4152517037E+01
   1 480   1  14    0.9515781908E+01
   1 480   1  15    0.4063651126E+01
   1 480   1  16    0.4061776180E+01
   1 480   1  17    0.5275723743E+01
   1 480   1  18    0.5279360748E+01
   1 480   1  19    0.9490469157E+01
   1 480   1  20    0.3748904354E+01
   1 480   1  21    0.3749306522E+01
   1 480   1  22    0.1366336693E+01
   1 480   1  23    0.1625901816E+01
   1 480   1  24    0.2616247496E+01
   1 480   1  25    0.2616356010E+01
   1 480   1  26    0.7151684772E+01
   1 480   1  27    0.2591453370E+01
   1 480   1  28    0.2590863502E+01
   1 480   1  29    0.7665721907E+01
   1 480   1  30    0.3363109841E+01
   1 480   1  31    0.3363029141E+01
   1 480   1  32    0.1281278604E+01
   1 480   1  33    0.2674344158E+01
   1 480   1  34    0.2674591898E+01
   1 480   1  35    0.2026974952E+01
   1 480   1  36    0.2055058033E+01
   1 480   1  37    0.1682699432E+01
   1 480   1  38    0.3387343311E+01
   1 480   1  39    0.3483810949E+01
   1 480   1  40    0.2021469590E+01
   1 480   1  41    0.2140083513E+01
   1 480   1  42    0.4027651448E+01
   1 480   1  43    0.2476386654E+01
   1 480   1  44    0.2468079946E+01
   1 480   1  45    0.4315760566E+01
   1 480   1  46    0.4673916082E+01
   1 480   1  47    0.2170139528E+01
   1 480   1  48    0.3789357829E+01
   1 480   1  49    0.3225077105E+01
   1 480   1  50    0.3226781764E+01
   1 480   1  51    0.1468423540E+01
   1 480   1  52    0.2589868748E+01
   1 480   1  53    0.2585476383E+01
   1 480   1  54    0.2007577799E+01
   1 480   1  55    0.2009246235E+01
   1 480   1  56    0.3586058442E+01
   1 480   1  57    0.8841163591E+01
   1 480   1  58    0.2687233252E+01
   1 480   1  59    0.2687052888E+01
   1 480   1  60    0.2821895473E+01
   1 480   1  61    0.1995318657E+01
   1 480   1  62    0.1539726176E+01
   1 480   1  63    0.3853596219E+01
   1 480   1  64    0.3851693724E+01
   1 480   1  65    0.3290160053E+01
   1 480   1  66    0.3290837693E+01
   1 480   1  67    0.2304874180E+01
   1 480   1  68    0.1480334247E+01
   1 480   1  69    0.3962688898E+01
   1 480   1  70    0.3962431982E+01
   1 480   1  71    0.1951965025E+01
   1 480   1  72    0.3389132944E+01
   1 480   1  73    0.3388411876E+01
   1 480   1  74    0.1947562033E+01
   1 480   1  75    0.2279391167E+01
   1 480   1  76    0.2279292137E+01
   1 480   1  77    0.1095668488E+01
   1 480   1  78    0.3463825665E+01
   1 480   1  79    0.2329660488E+01
   1 480   1  80    0.2326041618E+01
   1 480   1  81    0.2020471572E+01
   1 480   1  82    0.2027449387E+01
   1 480   1  83    0.2298370211E+01
   1 480   1  84    0.2280490611E+01
   1 480   1  85    0.3530452190E+01
   1 480   1  86    0.3166702252E+01
   1 480   1  87    0.2046481939E+01
