 ikr ibn iq imode EPCE[meV]
   1 480   1   1    0.0000000000E+00
   1 480   1   2    0.0000000000E+00
   1 480   1   3    0.0000000000E+00
   1 480   1   4    0.5307324698E+01
   1 480   1   5    0.5307182253E+01
   1 480   1   6    0.1609665413E+01
   1 480   1   7    0.1741460501E+01
   1 480   1   8    0.3458355641E+01
   1 480   1   9    0.3455520593E+01
   1 480   1  10    0.3360727464E+01
   1 480   1  11    0.3365398443E+01
   1 480   1  12    0.4257473163E+01
   1 480   1  13    0.4255144584E+01
   1 480   1  14    0.9725645855E+01
   1 480   1  15    0.4175600665E+01
   1 480   1  16    0.4173697047E+01
   1 480   1  17    0.5405048118E+01
   1 480   1  18    0.5408721993E+01
   1 480   1  19    0.9687630477E+01
   1 480   1  20    0.3841958032E+01
   1 480   1  21    0.3842374561E+01
   1 480   1  22    0.1408163070E+01
   1 480   1  23    0.1671544506E+01
   1 480   1  24    0.2685701438E+01
   1 480   1  25    0.2685817970E+01
   1 480   1  26    0.7304739023E+01
   1 480   1  27    0.2661840949E+01
   1 480   1  28    0.2661237321E+01
   1 480   1  29    0.7830182189E+01
   1 480   1  30    0.3454845027E+01
   1 480   1  31    0.3454760907E+01
   1 480   1  32    0.1318896468E+01
   1 480   1  33    0.2744315120E+01
   1 480   1  34    0.2744565246E+01
   1 480   1  35    0.2085350492E+01
   1 480   1  36    0.2114083828E+01
   1 480   1  37    0.1733439160E+01
   1 480   1  38    0.3467480024E+01
   1 480   1  39    0.3565834677E+01
   1 480   1  40    0.2077888713E+01
   1 480   1  41    0.2198881996E+01
   1 480   1  42    0.4126419584E+01
   1 480   1  43    0.2539749536E+01
   1 480   1  44    0.2531298406E+01
   1 480   1  45    0.4419875902E+01
   1 480   1  46    0.4784956308E+01
   1 480   1  47    0.2232723451E+01
   1 480   1  48    0.3877408366E+01
   1 480   1  49    0.3308528399E+01
   1 480   1  50    0.3310271634E+01
   1 480   1  51    0.1511408878E+01
   1 480   1  52    0.2657926427E+01
   1 480   1  53    0.2653463907E+01
   1 480   1  54    0.2064480452E+01
   1 480   1  55    0.2066187718E+01
   1 480   1  56    0.3672894931E+01
   1 480   1  57    0.9027154073E+01
   1 480   1  58    0.2754099335E+01
   1 480   1  59    0.2753920837E+01
   1 480   1  60    0.2890616637E+01
   1 480   1  61    0.2056046662E+01
   1 480   1  62    0.1586365977E+01
   1 480   1  63    0.3943940255E+01
   1 480   1  64    0.3942000647E+01
   1 480   1  65    0.3368997735E+01
   1 480   1  66    0.3369682032E+01
   1 480   1  67    0.2371959121E+01
   1 480   1  68    0.1527451941E+01
   1 480   1  69    0.4052908275E+01
   1 480   1  70    0.4052650169E+01
   1 480   1  71    0.2008927234E+01
   1 480   1  72    0.3468738236E+01
   1 480   1  73    0.3468002122E+01
   1 480   1  74    0.2009409052E+01
   1 480   1  75    0.2335628419E+01
   1 480   1  76    0.2335523795E+01
   1 480   1  77    0.1131653505E+01
   1 480   1  78    0.3546682226E+01
   1 480   1  79    0.2389556221E+01
   1 480   1  80    0.2385846071E+01
   1 480   1  81    0.2072511863E+01
   1 480   1  82    0.2079623605E+01
   1 480   1  83    0.2355464175E+01
   1 480   1  84    0.2337230081E+01
   1 480   1  85    0.3614004736E+01
   1 480   1  86    0.3242951893E+01
   1 480   1  87    0.2103514574E+01
