 ikr ibn iq imode EPCE[meV]
   1 240   1   1    0.0000000000E+00
   1 240   1   2    0.0000000000E+00
   1 240   1   3    0.0000000000E+00
   1 240   1   4    0.4931085667E+01
   1 240   1   5    0.4930811299E+01
   1 240   1   6    0.1931416563E+02
   1 240   1   7    0.3435376892E+02
   1 240   1   8    0.6095037065E+01
   1 240   1   9    0.6135987742E+01
   1 240   1  10    0.5037487667E+01
   1 240   1  11    0.5246328439E+01
   1 240   1  12    0.8243208366E+01
   1 240   1  13    0.8274961330E+01
   1 240   1  14    0.2558340483E+01
   1 240   1  15    0.6093169123E+01
   1 240   1  16    0.6098507352E+01
   1 240   1  17    0.2522236807E+01
   1 240   1  18    0.4253648571E+01
   1 240   1  19    0.4253387639E+01
   1 240   1  20    0.2272897397E+02
   1 240   1  21    0.3418923111E+01
   1 240   1  22    0.3418833580E+01
   1 240   1  23    0.1259195222E+02
   1 240   1  24    0.5464313888E+01
   1 240   1  25    0.5463076394E+01
   1 240   1  26    0.1986133099E+01
   1 240   1  27    0.5565745564E+01
   1 240   1  28    0.5565625843E+01
   1 240   1  29    0.2006013234E+01
   1 240   1  30    0.2897579313E+01
   1 240   1  31    0.3779269294E+01
   1 240   1  32    0.3778859939E+01
   1 240   1  33    0.9445417423E+01
   1 240   1  34    0.9448333683E+01
   1 240   1  35    0.3562329263E+01
   1 240   1  36    0.3563376653E+01
   1 240   1  37    0.4073889826E+01
   1 240   1  38    0.4071220111E+01
   1 240   1  39    0.2705136594E+01
   1 240   1  40    0.2488921057E+02
   1 240   1  41    0.4928986855E+01
   1 240   1  42    0.4928806154E+01
   1 240   1  43    0.7561504682E+01
   1 240   1  44    0.7561489670E+01
   1 240   1  45    0.4545586252E+01
   1 240   1  46    0.4548946361E+01
   1 240   1  47    0.2902308245E+01
   1 240   1  48    0.2237447676E+01
   1 240   1  49    0.3649739862E+01
   1 240   1  50    0.3647436695E+01
   1 240   1  51    0.1656164292E+01
   1 240   1  52    0.6453803058E+01
   1 240   1  53    0.9792732518E+01
   1 240   1  54    0.3121557343E+01
   1 240   1  55    0.3121377678E+01
   1 240   1  56    0.7501803859E+01
   1 240   1  57    0.7594146935E+01
   1 240   1  58    0.3668270107E+01
   1 240   1  59    0.3668335897E+01
   1 240   1  60    0.3507278250E+01
   1 240   1  61    0.3508026148E+01
   1 240   1  62    0.3647934628E+01
   1 240   1  63    0.3647521117E+01
   1 240   1  64    0.1318402661E+02
   1 240   1  65    0.1202666976E+01
   1 240   1  66    0.3366814833E+01
   1 240   1  67    0.1958517512E+01
   1 240   1  68    0.4299207494E+01
   1 240   1  69    0.4298863823E+01
   1 240   1  70    0.2494390857E+01
   1 240   1  71    0.1815566163E+01
   1 240   1  72    0.9186858445E+01
   1 240   1  73    0.9183784864E+01
   1 240   1  74    0.4091407771E+01
   1 240   1  75    0.4094238076E+01
   1 240   1  76    0.2712987998E+01
   1 240   1  77    0.2711701280E+01
   1 240   1  78    0.2114289926E+01
   1 240   1  79    0.4934548223E+01
   1 240   1  80    0.4932741232E+01
   1 240   1  81    0.1282384411E+01
   1 240   1  82    0.2753948166E+01
   1 240   1  83    0.2753932262E+01
   1 240   1  84    0.6142173027E+01
   1 240   1  85    0.2812365041E+01
   1 240   1  86    0.2812385575E+01
   1 240   1  87    0.3004044009E+01
   1 240   1  88    0.3004160114E+01
   1 240   1  89    0.5419120578E+01
   1 240   1  90    0.9726109958E+01
   1 240   1  91    0.1092750702E+02
   1 240   1  92    0.4104029415E+01
   1 240   1  93    0.4104180659E+01
   1 240   1  94    0.3859660234E+01
   1 240   1  95    0.3860446685E+01
   1 240   1  96    0.1883933337E+01
   1 240   1  97    0.1884121889E+01
   1 240   1  98    0.2039547378E+01
   1 240   1  99    0.4906690849E+01
   1 240   1 100    0.4907495329E+01
   1 240   1 101    0.4128228332E+01
   1 240   1 102    0.3392445990E+01
   1 240   1 103    0.3392623560E+01
   1 240   1 104    0.2882893729E+01
   1 240   1 105    0.2883511205E+01
   1 240   1 106    0.4465666628E+01
   1 240   1 107    0.1818711535E+01
   1 240   1 108    0.5927192217E+01
   1 240   1 109    0.2803734738E+01
   1 240   1 110    0.2799652246E+01
   1 240   1 111    0.4890957028E+01
   1 240   1 112    0.4345773946E+01
   1 240   1 113    0.4345733410E+01
   1 240   1 114    0.2889986410E+01
   1 240   1 115    0.2890460145E+01
   1 240   1 116    0.7622798101E+01
   1 240   1 117    0.7620823684E+01
   1 240   1 118    0.2714023884E+01
   1 240   1 119    0.2709911794E+01
   1 240   1 120    0.4189220906E+01
